"DOY" "Depth" "TIN"
190 372.8 15.58
190 409.1 20.47
190 421.1 22.11
190 485.7 28.02
190 528.3 31.65
190 574.3 35.05
190 620.4 37.18
190 688.6 39.32
190 768.1 40.82
190 791.2 41.45
190 811.7 41.45
190 857.4 41.7
190 893.2 41.7
190 987.6 41.95
190 1037.7 41.82
191 215.8 2.59
191 230.5 3.47
191 253.7 4.77
191 285.4 6.68
191 309.2 8.74
191 336.1 11.05
191 360.2 13.94
191 413.1 19.35
191 715.9 39.95
191 798.3 41.14
191 903.2 41.95
191 1028.9 41.7
191 43.2 0.03
191 115.1 0.1
191 127.4 0.15
191 135.8 0.43
191 150.6 0.45
191 180 1.05
191 205.8 2.84
221 1007.9 41.53
221 1102.1 41.41
221 1205.6 41.17
221 1406.2 40.7
221 1506.2 40.45
221 1703.9 40.22
221 1804.5 39.98
221 2002.7 39.49
221 2205.6 39.04
221 2403.9 38.56
221 2677.5 37.84
221 2793.8 37.73
221 3001.2 37.12
221 3203.9 36.78
221 3406.3 36.43
221 3543.4 36.18
221 3805.5 35.83
221 4004.9 35.71
221 4202.7 35.71
221 4400.2 35.71
221 4483.4 35.59
221 4602.8 35.55
221 4721.7 35.47
221 71.8 0.02
221 142.2 0.52
221 160.4 0.68
221 181.9 1.23
221 214.6 2.47
221 256.6 4.52
221 282.3 6.64
221 390.7 15.67
221 448.5 21.3
221 517.8 29.08
221 554.4 31.69
221 610.9 34.65
221 655.7 37.11
221 690.3 38.33
221 781.7 40.59
221 854.8 41.53
221 988.2 41.42
221 1043.9 41.46
222 229.3 2.97
222 257.7 4.03
222 285.6 5.34
222 310.2 7.56
222 334.1 10.08
222 362.4 12.94
222 415.4 16.03
222 515.1 27.66
222 611.6 33.71
222 705.7 37.97
222 808.7 41.06
222 909.9 41.65
222 1050.7 41.41
222 75.7 0.02
222 117.7 0.02
222 129.6 0.07
222 139.3 0.19
222 153.1 0.55
222 181.1 1.11
222 208.5 2.12
260 201.8 1.71
260 502.2 28.59
260 904.7 41.35
260 1141.5 41.81
260 1295.2 41.58
260 1691.9 40.52
260 1843.2 40.41
260 1997.6 40.17
260 2193.8 39.53
260 2395.8 39.11
260 2593.6 38.53
260 2787.1 38.06
260 2993.5 37.59
260 3191.9 37.24
260 3370.9 36.77
260 3601.5 36.53
260 3804.3 36.18
260 4004.9 36.07
260 4212.1 35.95
260 4407.4 35.83
260 4727 35.66
260 4727 35.61
260 144.6 0.33
260 202.3 2.03
260 264.5 5.15
260 341.1 11.55
260 380.1 16.55
260 385.9 17.34
260 434.1 21.32
260 505.9 28.64
260 550.9 32.69
260 601.2 36.32
260 651.2 38.66
260 721.8 40.41
260 876.9 41.7
260 927.4 41.82
260 977.2 41.93
260 1047.6 41.82
261 230.6 2.93
261 256.5 3.94
261 276.1 5.5
261 305.7 7.85
261 329.3 10.66
261 353.4 12.37
261 409.7 16.95
261 505.8 27.6
261 604.1 35.71
261 703.8 40.41
261 802.3 41.58
261 904.4 41.82
261 996.8 41.82
261 121.8 0.02
261 131.5 0.25
261 141.7 0.37
261 158.7 0.75
261 176.2 1.14
261 199.9 1.89
293 251 7.22
293 481.2 27.06
293 1200.7 41.57
293 1399.4 41.26
293 1601.7 41.01
293 1801.3 40.4
293 2002.2 40.03
293 2197.4 39.54
293 2395.8 39.17
293 2598.7 38.44
293 2801 38.07
293 2997.3 37.82
293 3190.4 37.34
293 3399 36.85
293 3576.2 36.6
293 3798.2 36.23
293 4000.1 36.11
293 4187.3 35.99
293 4398.4 35.87
293 4499.7 35.74
293 4601.8 35.74
293 4750.9 35.63
294 112.3 0.08
294 129.1 0.23
294 159.8 0.57
294 218.9 4.78
294 265.9 8.06
294 309.6 11.02
294 355.5 13.1
294 406.7 19.11
294 500.7 28.72
294 522.8 31.97
294 582.3 35.4
294 616.2 37.72
294 677.7 39.56
294 763.6 40.9
294 763.6 40.9
294 859.7 41.88
294 900.3 41.88
294 950.6 41.88
294 1023 41.85
294 224.7 4.78
294 249.1 7.66
294 274.4 9.25
294 300.1 10.65
294 325.6 12.49
294 349.3 13.22
294 399.8 17.64
294 506.9 27.54
294 705.1 40.16
294 807.3 41.82
294 907 42.12
294 1033.2 41.99
294 103.9 0.05
294 114.6 0.2
294 124.7 0.34
294 135.1 0.47
294 150.5 0.13
294 199.6 2.53
294 226.4 4.97
294 250 7.91
339 50.3 0.01
339 200.7 3.49
339 501 30.54
339 1141.1 41.16
339 1285.4 41.16
339 1543.9 40.7
339 1699.2 40.3
339 1847 39.97
339 1997.4 39.61
339 2202.8 39.08
339 2387.9 38.55
339 2597.1 38.14
339 2799.5 37.58
339 3083.9 36.98
339 3396.3 36.4
339 3595.5 36.06
339 3796.9 35.9
339 3999 35.7
339 4201.5 35.59
339 4399 35.55
339 4706.2 35.43
339 53.8 0.01
339 67.8 0.01
339 97.4 0.02
339 108.9 0.13
339 130.3 0.39
339 145.4 0.9
339 207.9 3.91
339 295.7 11.52
339 307.9 12.43
339 339.8 14.85
339 398.5 20.96
339 446.3 27.17
339 476.3 29.69
339 511.9 32.63
339 568.1 35.62
339 632.9 38.2
339 693.6 39.83
339 772.6 40.88
339 852.4 41.56
339 1008.6 41.44
340 224.4 5.06
340 249 7.33
340 275.3 10.29
340 304.7 11.47
340 350.5 13.9
340 398.2 19.77
340 498.4 28.13
340 602 36.66
340 700.8 39.8
340 797.1 41.11
340 901.6 41.64
340 1002.4 41.55
340 99.2 0.02
340 105.3 0.13
340 115.8 0.44
340 126.5 0.45
340 137.6 0.74
340 153.7 1.66
340 178 2.91
340 201.7 4.36
340 45.7 0.01
340 75.4 0.01
340 88.6 0.01
45 115.1 0.44
45 131.9 0.68
45 200.2 1.1
45 239.1 1.5
45 342.5 8.52
45 375.6 12.38
45 401.2 16.57
45 407.8 16.94
45 456.7 22.14
45 517.5 28.36
45 578.2 33.4
45 696.8 40.52
45 748.9 41.23
45 779.9 41.6
45 800.8 41.88
45 849.2 41.99
45 976.3 42.24
45 1056.7 42.06
46 229.6 1.95
46 253.1 2.4
46 278.1 5.12
46 301.6 7.02
46 330.8 9.46
46 356.3 12.65
46 402.1 17.51
46 504.9 28.48
46 608.4 36.51
46 704.4 41.57
46 803.9 41.75
46 903 42.14
46 1005.5 42.23
46 138 0.62
46 153.1 0.77
46 177 0.96
46 204.8 1.13
46 85 0.01
46 92.5 0.01
107 1013.8 41.95
107 1409.1 41.52
107 1608.3 40.94
107 1804 40.5
107 2002.9 39.98
107 2200.9 39.44
107 2404.5 39.01
107 2602.9 38.64
107 2797 38.22
107 2993.1 37.74
107 3200 37.3
107 3401.9 37
107 3601.3 36.68
107 3804.2 36.37
107 3984.3 36.32
107 4188 36.09
107 4397.6 36.02
107 4503.3 35.92
107 4607.9 35.84
107 4711.1 35.82
160 19.4 0.03
160 113.9 0.04
160 469.6 28.58
160 1199.1 41.11
160 1401.8 40.56
160 1598.8 40.13
160 1809 39.72
160 2011.5 39.16
160 2402 38.47
160 2616.3 37.98
160 2804.5 37.72
160 3005.2 37.41
160 3223.1 37.13
160 3406.8 36.75
160 3596.1 36.56
160 3800.1 36.26
160 3989.8 36.07
160 4178.8 35.91
160 4401 35.99
160 4483 36
160 4584.4 35.93
160 4738.8 35.88
161 48.1 0.01
161 80.2 0.01
161 87.2 0.01
161 119.2 0.07
161 126.4 0.39
161 174.9 2.61
161 203.3 6.23
161 270.2 13.24
161 295.2 14.02
161 311.5 17.36
161 375.2 18.75
161 470.9 27.32
161 498 29.19
161 526.8 31.15
161 554.5 34.12
161 605.1 37.45
161 648.9 37.56
161 749.2 41.32
161 840.1 41.78
161 965.5 41.76
161 1047.9 41.98
161 226.7 7.77
161 253 12.12
161 282 12.97
161 304.8 16.77
161 330.8 18.31
161 354 18.36
161 405.8 24.01
161 503.5 32.15
161 604 38.9
161 704 41.58
161 797.6 42.24
161 899 42.29
161 1035.2 41.85
161 4.6 0.02
161 24.7 0.01
161 34.6 0.01
161 44.8 0.01
161 59.6 0.01
161 103.9 0.01
161 113.4 0.28
161 124.5 0.53
161 135.9 0.68
161 148.3 1.7
161 175.1 3.57
161 202.8 6.36
161 257.2 11.9
161 501.6 31.29
161 1028.6 41.77
186 11.5 0.01
186 87.4 0.01
186 455.5 23.35
186 1203.3 41.8
186 1400.8 41.42
186 1606.2 40.81
186 1804.7 40.42
186 2001.3 40.08
186 2200.2 39.58
186 2398 39.2
186 2602 38.65
186 2804.7 38.25
186 2999.9 37.89
186 3201.7 37.36
186 3409.6 36.99
186 3603.8 36.73
186 3797.6 36.5
186 3997.3 36.27
186 4393.3 36.02
186 4500.8 35.93
186 4601.7 35.92
186 4702.1 35.91
186 163.8 1.53
186 231.1 1.83
186 330.5 11.37
186 370.8 14.92
186 423.4 20.97
186 476.6 27.46
186 483.2 28.19
186 507.2 31.55
186 552.8 34.07
186 594 37.55
186 639.8 38.9
186 742.4 41.27
186 855.9 41.76
186 999.8 42.12
186 1012.8 42.03
187 228.4 3.13
187 253.9 3.6
187 278.7 6.36
187 304.5 8.47
187 328.7 10.48
187 353 12.52
187 401.9 17.19
187 504 29.63
187 596.4 35.53
187 703.4 40.06
187 806 41.28
187 905.5 41.74
187 1026.3 41.64
187 78.1 0.01
187 87.2 0.01
187 108.5 0.01
187 118.1 0.01
187 129.3 0.02
187 139 0.38
187 153.9 0.61
187 178.1 1.23
187 200.2 1.93
218 255.4 9.17
218 278.9 11.66
218 303.5 14.4
218 320.8 15.1
218 351 16.73
218 399.8 19.76
218 504.9 30.85
218 603.7 38.51
218 705.3 40.4
218 705.3 40.34
218 806.7 41.84
218 905.2 42.26
218 1023.5 42.24
218 505.4 32.08
218 1404.1 41.53
218 1603.1 41.28
218 2004.9 40.3
218 2201.1 39.93
218 2404.7 39.59
218 2603.6 39.14
218 2799.8 38.56
218 3003.8 38.18
218 3203.6 37.72
218 3404.8 37.45
218 3604.8 37.14
218 3805.1 36.76
218 4005.5 36.3
218 4205 36.32
218 4405.6 36.22
218 4503.1 36.14
218 4603.8 36.03
218 4734.3 35.83
219 103.2 0.06
219 107 0.16
219 152.9 2.27
219 225 5.95
219 286.8 10.76
219 305.4 12.38
219 341.6 15.31
219 400.3 19.93
219 468.5 28.48
219 495.9 31.01
219 512.1 32.83
219 559.4 36.14
219 612.9 38.6
219 678.5 40.75
219 761.8 41.75
219 838 42.07
219 980.3 42.26
219 1007.1 42.18
219 1205.5 42.04
219 118.5 0.14
219 128.8 0.32
219 138.1 0.9
219 153.5 1.77
219 178.8 2.67
219 204.5 3.84
219 231.4 5.82
219 9.9 0.01
219 31.1 0.01
219 31 0.02
219 40.3 0.01
19 491.4 26.56
19 498.4 27.7
19 515.6 28.43
19 557.7 32.28
19 599.1 34.77
19 671.4 39.34
19 772.7 41.45
19 842.6 41.83
19 962.8 41.89
19 1021.8 41.9
20 8.9 0.01
20 53.9 0.01
20 101.7 0.01
20 105.5 0.01
20 146.7 0.6
20 229.1 2.82
20 279.6 5.4
20 297.7 6.84
20 338.6 10.2
20 395.8 13.81
20 275.4 5.66
20 299.5 7.51
20 349 11.49
20 393.8 15.79
20 498.9 24.88
20 603.6 35.39
20 707.2 40.49
20 797.1 41.67
20 898.2 42.09
20 1023.1 41.81
20 135.1 0.26
20 149.7 0.97
20 160.5 1.21
20 198.1 1.84
20 209.9 3.42
20 226.2 4.45
20 233.5 4.71
20 249.3 5.08
20 1028.8 41.29
20 24.7 0.01
20 130.4 0.04
47 486.2 27.83
47 1008.4 41.2
47 1616.7 40.6
47 1801.2 40.2
47 2012.1 39.73
47 2219 39.34
47 2418.2 38.93
47 2627.5 38.33
47 2830.4 37.75
47 3028.4 37.37
47 3218.4 37.1
47 3636 36.29
47 3839.9 36
47 4035.5 35.82
47 4235.6 35.68
47 4437.6 35.72
47 4541.6 35.64
47 4648 35.57
47 4750.4 35.48
47 15.7 0.01
47 25.8 0.01
47 95.4 0.75
47 100.4 0.86
47 110.5 1.44
47 144.5 2.17
47 225.4 4.94
47 300.8 8.92
47 310.7 9.81
47 361 15.59
47 421.1 21.93
47 490.6 28.39
47 500.5 28.99
47 525.8 31.74
47 571.6 35.22
47 619.2 38.28
47 684.3 40.07
47 760.2 41.22
47 800.3 41.44
47 840.8 41.82
47 970.6 41.75
47 1028.3 41.52
48 224.3 6.43
48 234.5 6.8
48 249.5 7.9
48 274.9 9.61
48 299.7 10.89
48 326.5 12.42
48 351.3 13.95
48 400.6 18.89
48 501.8 28.92
48 527.3 30.55
48 598 35.87
48 700.9 40.14
48 801.3 41.19
48 901.5 41.43
48 45.4 0.01
48 58.7 0.07
48 74.3 0.18
48 84.6 0.27
48 94.6 0.43
48 104.7 0.86
48 114.5 1.35
48 124.5 1.9
48 137 2.17
48 151.5 2.72
48 175.4 3.92
48 203.8 4.82
103 11.2 0.01
103 191.9 1.49
103 515.1 25.41
103 1003.9 41.28
103 1198.9 41.27
103 1394.5 40.89
103 1594.9 40.38
103 1805.8 39.84
103 2002 39.44
103 2198.2 39.03
103 2395.1 38.52
103 2602.9 38.02
103 2799 37.68
103 2996.3 37.25
103 3193.7 36.96
103 3390.7 36.63
103 3598.5 36.27
103 3795.3 35.89
103 3992.5 35.75
103 4190.5 35.57
103 4393.8 35.54
103 4497.9 35.57
103 4573.4 35.56
103 4758.1 35.51
104 158 1.37
104 175.1 1.63
104 181.4 1.82
104 197.8 2.16
104 218.9 3.56
104 254.1 5.51
104 374.9 15.65
104 400.2 18.3
104 431.1 20.99
104 524.8 28.77
104 571.2 33.44
104 608.1 36.32
104 647.7 38.16
104 782.9 40.75
104 851 41.43
104 857.3 41.62
104 1000.4 41.56
104 15 0.01
104 26 0.02
104 34.9 0.01
104 44.4 0.01
104 60.2 0.01
104 75.5 0.01
104 85.4 0.01
104 104.9 0.01
104 115 0.07
104 125 0.14
104 134.9 0.41
104 150.4 0.46
104 176.2 0.74
104 196.2 1.5
104 208.9 2.15
104 223.4 2.85
104 501.2 26.45
104 1028.3 41.33
104 148.1 0.2
104 179 0.67
104 224.9 2.52
104 234.8 3.26
104 248.6 4.05
104 273.4 5.41
104 298.4 6.69
104 324.8 8.52
104 350.9 10.35
104 396.1 12.66
104 498.3 22.55
104 597.4 34.82
104 697.4 39.43
104 797.4 40.85
104 900.6 41.47
104 1023.2 41.28
140 78.9 0.01
140 177.9 0.82
140 532.5 27.47
140 1010.5 41.35
140 1398.1 41.02
140 1593 40.69
140 1801 39.99
140 1997.4 39.64
140 2199.8 39.27
140 2395.8 38.6
140 2601 38.14
140 2790.9 38
139 3001.1 37.37
139 3188.3 37.03
139 3398.6 36.49
139 3607.3 36.26
139 3990.6 35.84
139 4202.3 35.83
139 4397.4 35.69
139 4497.6 35.59
139 4601.5 35.52
139 4705.2 35.39
140 98.8 0.01
140 162.2 0.56
140 185.2 0.86
140 210.2 1.76
140 236.5 2.99
140 293.6 5.93
140 364.9 11.19
140 406.5 15.23
140 444.2 18.61
140 451.4 20.27
140 519.2 27.91
140 543 29.1
140 552.6 29.87
140 630 35.96
140 674.3 39
140 722.4 40.67
140 788.8 41.25
140 808.7 41.31
140 867.2 41.64
140 919.7 41.71
140 952.8 41.5
140 1015.3 41.62
140 226.5 3.46
140 235.6 3.91
140 250.9 5.39
140 277.6 6.09
140 301 7.42
140 324.6 9.31
140 351.9 11.67
140 408.9 16.78
140 501.9 25.75
140 604.9 35.27
140 695.1 39.45
140 798.9 41.01
140 909.9 41.28
140 1034.3 41.09
141 6.5 0.01
141 14.8 0.01
141 24.5 0.01
141 34.9 0.01
141 45 0.01
141 85 0.01
141 95.3 0.01
141 106.3 0.01
141 116.4 0.02
141 124.5 0.02
141 134.8 0.09
141 150.1 0.6
141 176.4 0.93
141 203.8 2.21
141 246.8 4.1
141 566.9 28.97
256 504.4 29.72
256 1004.3 41.81
256 1404.6 41.33
256 1607.5 40.86
256 1807.5 40.41
256 2002.2 39.88
256 2203.9 39.45
256 2409.7 39.04
256 2602.7 38.56
256 2783.8 38.07
256 2992.3 37.77
256 3186.8 37.36
256 3378.3 37.06
256 3592.2 36.56
256 3777.1 36.3
256 3988.8 36.09
256 4175.3 35.96
256 4283.8 35.88
256 4394.6 35.92
256 4498 35.82
256 4593.2 35.8
256 4776.3 35.66
257 210.5 2.82
257 226.5 4.75
257 235.6 5.72
257 250.2 6.55
257 275.9 8.72
257 300.9 11.21
257 326.8 13.04
257 351.2 15.16
257 399.7 18.85
257 491 28.73
257 600.6 37.49
257 701.5 41.08
257 802.5 41.97
257 903 42.17
257 1044.3 41.86
257 25.6 0.01
257 36.7 0.01
257 46.6 0.01
257 61.4 0.01
257 76.2 0.01
257 86.5 0.01
257 96.4 0.01
257 105.9 0.01
257 116.2 0.02
257 125.6 0.03
257 136.3 0.26
257 154.2 1.38
257 177.7 2.65
257 200.9 3.28
301 498.9 29.99
301 792.3 41.84
301 1394.4 41.22
301 2205.7 39.19
301 2608 38.32
301 2808.4 37.97
301 3014.6 37.65
301 3202.3 37.28
301 3381.3 36.88
301 3604.4 36.57
301 3805.4 36.42
301 3985.1 36.23
301 4405 36.09
301 4503.6 35.9
301 4595.9 35.92
301 117.3 0.14
301 171.2 4.59
301 226.7 7.2
301 271.8 10.8
301 314.6 13.73
301 371.6 18.8
301 399.8 22.69
301 450.8 27.88
301 486.3 31.43
301 543.9 35.86
301 597.5 38.36
301 660.3 40.63
301 723.4 41.69
301 782.4 41.84
301 794.8 42.12
301 849.3 42.04
301 906.4 41.73
301 1016.7 41.96
302 221.2 6.07
302 238.3 8.22
302 251.2 9.18
302 275 10.64
302 300.4 12.32
302 324.1 13.78
302 349.8 15.39
302 403.8 19.72
302 504.5 30.85
302 606.4 37.95
302 704.3 41
302 806.5 41.86
302 901.3 41.93
302 1023 41.91
302 7.1 0.01
302 17.2 0.01
302 27.1 0.01
302 37.3 0.01
302 48.4 0.01
302 58.5 0.01
302 78.9 0.01
302 93.4 0.03
302 105.2 0.03
302 117.8 0.04
302 125 0.11
302 138.4 0.89
302 148.9 1.99
302 176.8 3.03
302 197.4 3.95
304 1802.1 40.3
304 1999.3 39.61
304 2374 38.76
304 4192.1 35.91
303 4192.1 35.72
303 4192.1 35.94
303 4192.1 36.04
19 106.5 0.07
19 499.2 29.56
19 1011.7 41.97
19 1209 41.9
19 1403.8 41.71
19 1598 41.3
19 1803.1 40.6
19 2001.7 40.14
19 2202.9 39.52
19 2406.6 38.93
19 2599.3 38.47
19 2798.2 38.1
19 2996.4 37.66
19 3183.5 37.2
19 3396.6 36.8
19 3608.3 36.51
19 3809.9 36.2
19 4013.5 36
19 4206.9 35.91
19 4395.1 35.81
19 4498.6 35.91
19 4603.9 35.85
19 4603.9 35.86
19 4803.9 35.55
20 87.3 0.05
20 93.8 0.11
20 98.4 0.16
20 128.1 0.8
20 160.7 1.19
20 199.3 2.26
20 223.8 4.1
20 263.5 9.43
20 288.5 12.24
20 350.4 15.89
20 414.7 22.83
20 474 29.39
20 500.3 31.13
20 568.8 36.46
20 615.9 38.55
20 670.7 40.56
20 755.5 41.76
20 836.7 42.13
20 878.9 42.22
20 927.4 42.23
20 999.3 41.8
20 1055.2 42.23
20 226.1 3.42
20 234.2 3.97
20 251.6 5.83
20 278 9.35
20 303.9 12.11
20 321.9 13.28
20 349.4 14.42
20 400.1 19.13
20 501.2 29.49
20 599.1 37.92
20 699 41.14
20 800.8 41.83
20 900.4 41.27
20 1020.9 42.28
20 36.7 0.01
20 62.9 0.01
20 85.8 0.01
20 96.1 0.01
20 106.4 0.03
20 114.6 0.05
20 125.7 0.31
20 136.4 0.55
20 153.1 0.88
20 168.8 1.04
20 204.6 1.71
22 5.4 0.02
22 100.6 0.21
22 483.3 29.2
22 1999.3 40.03
22 3004.5 37.59
22 4006 35.94
22 4805 35.58
47 501.3 30.11
47 1401.6 41.37
47 1606.5 40.92
47 1804.3 40.38
47 2005.6 39.87
47 2197.8 39.43
47 2399.9 39.08
47 2604.3 38.54
47 2802.9 37.98
47 3002.8 37.63
47 3202.2 37.16
47 3402.6 36.77
47 3599.2 36.34
47 3802.1 36.07
47 4006.4 35.91
47 4201.1 35.65
47 4302.8 35.66
47 4404.3 35.57
47 4505.1 35.55
47 4602.4 35.68
47 4798.7 35.62
48 148.5 0.39
48 176 2.06
48 194.7 2.81
48 226 3.89
48 252.5 6.05
48 312.8 11.55
48 366 16.82
48 424.3 22.4
48 499.7 29.19
48 529.7 31.91
48 554 33.67
48 625.1 37.92
48 679.8 40.1
48 745.2 41.28
48 802.6 41.87
48 835.9 42
48 903.1 41.96
48 1010 42.02
48 174.9 1.58
48 199 2.65
48 226.2 3.2
48 236.1 3.72
48 252.1 4.4
48 276.1 6.56
48 301.7 9.28
48 323.2 11.51
48 350.5 14.3
48 400.9 18.64
48 496.8 28.86
48 602.6 35.87
48 697.4 40.01
48 796.4 41.16
48 883.4 41.38
48 1018.1 41.46
48 15 0.01
48 44.9 0.01
48 61.4 0.01
48 77.8 0.02
48 85.6 0.02
48 95.4 0.02
48 106.1 0.03
48 114.4 0.03
48 125.5 0.05
48 135.2 0.04
48 150.4 0.06
67 159 0.38
67 845.7 41.39
67 1392 41.24
67 1596.7 40.86
67 1800.1 40.36
67 2000.6 39.9
67 2199.5 39.55
67 2398.1 39.08
67 2599.4 38.5
67 2799.3 38.45
67 3001.2 37.84
67 3195.1 37.29
67 3398.1 36.88
67 3595 36.54
67 3780.5 36.33
67 3997.1 36.12
67 4195.6 35.97
67 4404.8 35.96
67 4526.8 35.87
67 4627.2 35.79
67 4788.9 35.7
67 115.7 0.12
67 124.8 0.25
67 143.7 0.43
67 197.3 1.34
67 255.6 4.64
67 343.3 11.27
67 361.1 12.09
67 405.3 17.07
67 450.3 22.67
67 496 26.74
67 516.5 29.68
67 555.9 31.52
67 597.6 35.15
67 634.6 37.62
67 694.3 40.07
67 758 40.86
67 852.3 41.61
67 859.6 41.61
67 1009.9 41.78
67 1028.6 41.74
68 234.9 2.42
68 253.2 3.57
68 277 6.14
68 301.7 8.42
68 326.3 9.71
68 349.3 10.92
68 400.9 15.8
68 464 24.34
68 592.9 35.43
68 701.2 39.52
68 802.2 40.82
68 901.9 41.49
68 1032 41.67
68 1032 41.7
68 4.6 0.01
68 14.9 0.01
68 60.1 0.01
68 75 0.01
68 125.8 0.04
68 135 0.2
68 149.2 0.38
68 159.5 0.57
68 200.4 0.69
169 179.4 0.04
169 502.8 25.4
169 1011.7 41.36
169 1201.4 41.24
169 1392 41.06
169 1601.1 40.48
169 1998.8 39.75
169 2203.7 39.13
169 2603.6 38.23
169 2807.9 37.83
169 3200.2 37.09
169 3403.7 36.71
169 3605.9 36.39
169 3815.6 36.11
169 3989.2 35.88
169 4193.8 35.88
169 4396.9 35.65
169 4497.7 35.68
169 4597.1 35.54
169 4799.7 35.68
169 193.4 1.41
169 245.6 4.69
169 279.5 6.54
169 299.4 7.57
169 343.1 11.52
169 384.1 14.3
169 446.7 20.09
169 511.3 28.08
169 545.6 32.04
169 608.6 36.32
169 650 38.48
169 717.4 40.3
169 797.2 41.07
169 883.5 41.54
169 1038.1 41.53
169 1104.6 41.61
170 210.4 2.57
170 226.3 3.68
170 235.5 4.3
170 250.1 5.33
170 300.3 8.81
170 324.7 11.08
170 349.1 12.73
170 400 15.16
170 500.5 26.07
170 600.5 36
170 699.3 40.01
170 800.5 41.21
170 1019.9 41.74
170 5.1 0.01
170 59.7 0.01
170 75.4 0.01
170 105.1 0.01
170 125.3 0.11
170 136.6 0.21
170 150.6 0.36
170 157.4 0.41
170 175.1 0.62
170 185.2 1.31
170 201.4 1.75
205 4.4 0.01
205 155.8 1.12
205 513.8 26.06
205 994.8 41.45
205 1401 41.07
205 1600.5 40.67
205 1801.2 40.08
205 1999.2 39.76
205 2199.5 38.8
205 2399.9 39.06
205 2599.4 38.48
205 2800.6 37.97
205 2999.5 37.65
205 3201.2 37.04
205 3402 36.65
205 3597.7 36.5
205 3795.9 36.27
205 3997.5 35.97
205 4199.4 35.86
205 4400.2 35.71
205 4499.3 35.85
205 4537.2 35.72
205 4804.7 35.76
206 5.4 0.01
206 24 0.01
206 119.5 0.02
206 164 1.08
206 172.9 1.45
206 199.6 2.99
206 242.2 4.6
206 308.6 9.7
206 371 13.18
206 440.8 18.98
206 488 24.26
206 511.7 28.36
206 557.9 31.93
206 600.4 35.89
206 714.6 40.09
206 776.6 41.26
206 880.9 41.47
206 1002.8 41.58
206 1020 41.56
206 200.4 1.76
206 210.8 2.24
206 223.9 2.76
206 236.7 3.35
206 247.9 3.69
206 283.2 5.01
206 301.2 6.01
206 323.1 8.59
206 349.1 10.55
206 401.4 13.96
206 498.4 25.49
206 550.3 30.86
206 699.7 39.82
206 802.6 41.27
206 902.1 41.46
206 1022 41.46
206 34.2 0.01
206 115.3 0.01
206 124.2 0.07
206 134.4 0.32
206 149.6 0.95
206 175 1.89
206 201.3 3.06
241 120.2 0.89
241 540.1 31.44
241 1000.1 41.75
241 1400.1 41.38
241 1600.3 41.05
241 1999.5 40.13
241 2199.4 39.6
241 2400.3 38.93
241 2600.2 38.38
241 2799.3 38.09
241 3000.2 37.77
241 3199.9 37.36
241 3399.4 37
241 3600.1 36.68
241 3799.4 36.45
241 4000 36.23
241 4199.9 36.12
241 4299.5 35.93
241 4399.8 35.99
241 4499.6 36.06
241 4599.3 35.9
241 4813.8 35.91
241 5 0.01
241 64 0.01
241 76.2 0.01
241 115.3 0.04
241 133.5 0.92
241 165.5 1.66
241 208.9 1.68
241 230.8 5.26
241 312.9 10.14
241 347.7 12.74
241 369.2 14.13
241 425.8 19.73
241 499.5 26.73
241 531.3 30.65
241 543.8 31.92
241 584.5 34.64
241 631.7 38.38
241 669.8 39.47
241 680 39.8
241 761.3 41.21
241 856.4 41.77
241 930.5 41.99
241 1039.8 41.93
242 210.3 3.57
242 223.7 5.59
242 234.9 6.2
242 249.2 6.87
242 275 8.38
242 299.7 9.59
242 325.4 11.68
242 350 13.72
242 400.5 16.35
242 500.2 26.81
242 560.5 33.47
242 600.8 36.49
242 701.1 40.39
242 800.6 41.55
242 900 41.62
242 1020.6 41.79
242 44.6 0.01
242 59.6 0.01
242 75.9 0.02
242 85 0.03
242 94.4 0.02
242 105.5 0.1
242 115 0.76
242 125.1 1.24
242 135.4 1.85
242 150.4 1.91
242 175.6 2.73
242 200.7 1.45
242 525.8 30.28
242 1022 41.72
265 501.1 27.2
265 1000.1 41.92
265 1200.1 42.01
265 1405 41.63
265 1600.1 41.2
265 1805.4 40.61
265 2002.8 40.11
265 2204.3 39.66
265 2406.2 39.11
265 2600.9 38.42
265 2807.3 37.99
265 3002.6 37.84
265 3206 37.27
265 3401 36.91
265 3599.9 36.52
265 3800.6 36.18
265 4001.2 35.9
265 4202.3 35.73
265 4293.5 35.73
265 4393.8 35.72
265 4509.9 35.46
265 4559.7 36.15
265 4803.5 35.25
266 10.1 0.01
266 39.1 0.01
266 118.1 0.21
266 134.1 0.44
266 148.7 0.76
266 181.5 1.51
266 200 1.97
266 251.9 4.95
266 289.1 8.15
266 328.5 12.92
266 342 14.64
266 369.1 16.11
266 425.9 18.77
266 500.7 28.5
266 530.8 33.07
266 577.2 36.55
266 620.3 38.77
266 671.8 40.04
266 743.8 41.39
266 842.3 42.59
266 949.6 42.16
266 1025.4 42.24
266 224.6 2.54
266 234.4 2.98
266 249.2 4.16
266 275.3 5.91
266 302.4 9.04
266 326.9 12.82
266 351.9 15.12
266 402.4 18.15
266 500.3 30.8
266 602.2 37.84
266 699.3 40.74
266 801.5 41.86
266 903.2 42.34
266 1017.5 42.09
266 5.4 0.01
266 25 0.01
266 35 0.01
266 44.6 0.01
266 59.9 0.02
266 75.2 0.03
266 84.9 0.02
266 95.1 0.02
266 105.2 0.03
266 115.6 0.04
266 124.1 0.22
266 135.5 0.39
